TransactionID,Date,Region,Montant,Categorie,Statut
TXN-001523,2024-02-10,DE,772.79,B,Actif
TXN-001524,2024-10-14,UK,740.28,A,Actif
TXN-001525,2024-08-28,FR,859.39,C,Actif
TXN-001526,2024-06-01,ES,264.65,C,Actif
TXN-001527,2024-11-29,ES,985.11,C,Actif
TXN-001528,2024-09-16,FR,64.78,A,Inactif
TXN-001529,2024-07-30,FR,880.67,A,Actif
TXN-001530,2024-07-09,ES,881.42,A,Actif
TXN-001531,2024-11-07,ES,879.5,B,Actif
TXN-001532,2024-01-08,FR,745.72,B,Actif
TXN-001533,2024-03-14,FR,860.99,A,Inactif
TXN-001534,2024-05-09,IT,711.56,B,Inactif
TXN-001535,2024-04-14,DE,686.46,A,Inactif
TXN-001536,2024-03-09,ES,192.18,B,Inactif
TXN-001537,2024-11-19,ES,17.99,A,Actif
TXN-001538,2024-11-23,DE,830.78,B,Actif
TXN-001539,2024-07-13,UK,148.57,A,Actif
TXN-001540,2024-11-03,FR,399.53,C,Inactif
TXN-001541,2024-12-29,ES,827.91,A,Inactif
TXN-001542,2024-08-13,FR,927.83,B,Inactif
TXN-001543,2024-07-20,ES,181.74,A,Actif
TXN-001544,2024-10-23,UK,443.5,A,Actif
TXN-001545,2024-12-03,FR,47.85,A,Actif
TXN-001546,2024-08-29,DE,762.68,B,Actif
TXN-001547,2024-09-03,ES,978.68,C,Inactif
TXN-001548,2024-07-08,IT,519.38,B,Actif
TXN-001549,2024-11-27,DE,904.28,C,Actif
TXN-001550,2024-10-18,IT,427.65,A,Inactif
TXN-001551,2024-02-22,FR,557.66,A,Inactif
TXN-001552,2024-08-15,FR,48.96,C,Inactif
TXN-001553,2024-01-05,FR,407.25,C,Inactif
TXN-001554,2024-03-04,DE,388.14,B,Inactif
TXN-001555,2024-07-25,FR,442.03,B,Inactif
TXN-001556,2024-02-27,ES,18.53,C,Inactif
TXN-001557,2024-01-21,ES,531.02,C,Actif
TXN-001558,2024-11-21,IT,974.66,B,Actif
TXN-001559,2024-12-20,UK,730.71,C,Inactif
TXN-001560,2024-01-28,DE,35.08,A,Inactif
TXN-001561,2024-01-23,DE,77.69,C,Inactif
TXN-001562,2024-03-14,ES,197.73,A,Actif
TXN-001563,2024-08-25,UK,723.89,A,Actif
TXN-001564,2024-02-23,FR,393.29,A,Actif
TXN-001565,2024-04-03,ES,230.55,A,Inactif
TXN-001566,2024-09-21,ES,960.99,A,Inactif
TXN-001567,2024-01-14,ES,272.89,B,Actif
TXN-001568,2024-09-15,ES,529.16,C,Actif
TXN-001569,2024-01-23,ES,436.72,B,Actif
TXN-001570,2024-04-16,FR,253.37,C,Actif
TXN-001571,2024-06-18,ES,532.51,C,Inactif
TXN-001572,2024-12-17,UK,415.9,C,Inactif
TXN-001573,2024-05-24,ES,591.67,A,Inactif
TXN-001574,2024-05-02,UK,411.72,A,Actif
TXN-001575,2024-04-11,ES,88.33,C,Inactif
TXN-001576,2024-01-16,UK,290.31,C,Inactif
TXN-001577,2024-07-02,FR,705.0,C,Actif
TXN-001578,2024-05-03,ES,196.14,C,Inactif
TXN-001579,2024-06-03,ES,492.35,C,Inactif
TXN-001580,2024-06-26,IT,13.96,A,Inactif
TXN-001581,2024-11-02,DE,957.08,A,Inactif
TXN-001582,2024-07-02,ES,867.31,A,Inactif
TXN-001583,2024-11-19,UK,33.1,A,Actif
TXN-001584,2024-03-18,ES,894.48,A,Inactif
TXN-001585,2024-02-11,DE,548.63,B,Inactif
TXN-001586,2024-01-30,FR,833.33,C,Actif
TXN-001587,2024-03-11,IT,439.96,A,Inactif
TXN-001588,2024-03-09,FR,993.03,A,Actif
TXN-001589,2024-10-10,UK,13.38,C,Actif
TXN-001590,2024-05-24,ES,794.19,B,Inactif
TXN-001591,2024-05-01,DE,609.99,C,Inactif
TXN-001592,2024-08-28,FR,137.34,C,Actif
TXN-001593,2024-03-12,ES,663.11,B,Actif
TXN-001594,2024-12-24,ES,382.68,B,Inactif
TXN-001595,2024-11-09,ES,22.35,A,Inactif
TXN-001596,2024-08-23,FR,558.42,A,Actif
TXN-001597,2024-06-05,IT,246.12,A,Actif
TXN-001598,2024-01-27,FR,78.97,A,Actif
TXN-001599,2024-07-26,UK,933.07,B,Actif
TXN-001600,2024-04-05,UK,935.09,C,Inactif
TXN-001601,2024-11-12,UK,248.83,A,Actif
TXN-001602,2024-03-12,IT,972.03,B,Inactif
TXN-001603,2024-06-24,IT,118.55,B,Actif
TXN-001604,2024-10-03,DE,745.68,A,Actif
TXN-001605,2024-04-14,DE,57.2,C,Inactif
TXN-001606,2024-11-27,UK,843.17,A,Actif
TXN-001607,2024-12-11,ES,275.79,C,Actif
TXN-001608,2024-07-05,FR,327.38,B,Inactif
TXN-001609,2024-11-09,IT,639.8,C,Actif
TXN-001610,2024-12-14,ES,174.0,C,Actif
TXN-001611,2024-12-26,ES,254.07,A,Inactif
TXN-001612,2024-11-03,DE,537.81,B,Actif
TXN-001613,2024-06-08,DE,398.27,A,Actif
TXN-001614,2024-06-10,UK,446.44,A,Inactif
TXN-001615,2024-10-14,FR,314.24,A,Inactif
TXN-001616,2024-05-01,FR,116.79,B,Inactif
TXN-001617,2024-06-28,DE,155.36,A,Inactif
TXN-001618,2024-01-04,ES,276.12,A,Inactif
TXN-001619,2024-05-29,DE,674.82,A,Actif
TXN-001620,2024-06-01,FR,869.76,B,Inactif
TXN-001621,2024-01-28,ES,764.55,C,Actif
TXN-001622,2024-09-18,ES,310.46,B,Actif
TXN-001623,2024-03-28,ES,413.81,B,Actif
TXN-001624,2024-06-23,FR,463.77,A,Actif
TXN-001625,2024-08-20,IT,958.64,C,Inactif
TXN-001626,2024-10-01,DE,228.25,A,Inactif
TXN-001627,2024-02-12,DE,972.5,A,Actif
TXN-001628,2024-06-04,UK,280.01,B,Actif
TXN-001629,2024-05-01,ES,228.02,A,Actif
TXN-001630,2024-02-22,DE,296.63,A,Actif
TXN-001631,2024-04-03,IT,368.89,B,Actif
TXN-001632,2024-06-23,IT,748.13,B,Inactif
TXN-001633,2024-08-03,DE,608.04,A,Inactif
TXN-001634,2024-07-11,UK,837.84,C,Inactif
TXN-001635,2024-10-13,IT,325.31,A,Actif
TXN-001636,2024-05-28,FR,224.36,A,Inactif
TXN-001637,2024-09-21,ES,20.25,C,Inactif
TXN-001638,2024-01-27,ES,679.04,B,Inactif
TXN-001639,2024-12-11,IT,811.98,B,Inactif
TXN-001640,2024-06-25,ES,273.33,A,Actif
TXN-001641,2024-08-08,DE,528.87,A,Inactif
TXN-001642,2024-06-14,FR,404.45,C,Inactif
TXN-001643,2024-03-31,FR,142.11,C,Actif
TXN-001644,2024-12-29,UK,657.33,C,Actif
TXN-001645,2024-12-02,ES,261.87,A,Inactif
TXN-001646,2024-05-29,FR,333.58,B,Actif
TXN-001647,2024-07-18,DE,581.55,C,Actif
TXN-001648,2024-10-05,ES,498.47,A,Actif
TXN-001649,2024-02-16,ES,958.02,B,Actif
TXN-001650,2024-04-29,UK,416.0,C,Inactif
TXN-001651,2024-01-22,IT,813.31,A,Inactif
TXN-001652,2024-03-20,IT,401.87,B,Actif
TXN-001653,2024-11-04,UK,46.52,B,Actif
TXN-001654,2024-02-13,DE,53.89,A,Actif
TXN-001655,2024-12-14,DE,52.2,A,Inactif
TXN-001656,2024-04-30,IT,414.05,B,Actif
TXN-001657,2024-06-21,DE,88.04,C,Inactif
TXN-001658,2024-10-03,ES,150.91,B,Inactif
TXN-001659,2024-04-27,DE,423.95,A,Actif
TXN-001660,2024-12-03,UK,669.01,C,Actif
TXN-001661,2024-08-02,IT,209.4,C,Inactif
TXN-001662,2024-04-08,ES,974.42,C,Inactif
TXN-001663,2024-07-13,DE,854.54,C,Inactif
TXN-001664,2024-09-08,IT,62.53,C,Inactif
TXN-001665,2024-10-27,DE,382.96,C,Actif
TXN-001666,2024-06-09,UK,24.18,B,Actif
TXN-001667,2024-08-27,FR,140.31,C,Inactif
TXN-001668,2024-11-25,UK,275.47,B,Inactif
TXN-001669,2024-06-13,DE,489.69,A,Actif
TXN-001670,2024-07-03,DE,170.56,B,Inactif
TXN-001671,2024-08-02,ES,185.35,C,Inactif
TXN-001672,2024-03-01,FR,135.6,A,Actif
TXN-001673,2024-07-14,FR,797.56,B,Actif
TXN-001674,2024-07-17,UK,45.41,C,Actif
TXN-001675,2024-09-29,DE,872.34,C,Inactif
TXN-001676,2024-05-22,DE,913.08,C,Actif
TXN-001677,2024-12-17,FR,454.18,B,Inactif
TXN-001678,2024-08-09,ES,800.7,A,Inactif
TXN-001679,2024-01-20,DE,526.73,A,Inactif
TXN-001680,2024-02-29,IT,556.2,B,Actif
TXN-001681,2024-10-06,FR,483.02,C,Actif
TXN-001682,2024-08-03,DE,726.77,C,Inactif
TXN-001683,2024-04-13,DE,427.27,C,Actif
TXN-001684,2024-01-29,IT,751.79,C,Inactif
TXN-001685,2024-07-14,IT,105.7,B,Inactif
TXN-001686,2024-01-18,UK,236.27,B,Inactif
TXN-001687,2024-06-10,IT,825.92,A,Inactif
TXN-001688,2024-01-16,DE,190.45,B,Actif
TXN-001689,2024-06-12,FR,343.66,C,Actif
TXN-001690,2024-02-23,ES,555.94,A,Actif
TXN-001691,2024-05-04,ES,200.12,B,Actif
TXN-001692,2024-12-08,FR,416.69,A,Actif
TXN-001693,2024-11-18,DE,428.37,B,Inactif
TXN-001694,2024-04-10,IT,478.0,A,Actif
TXN-001695,2024-04-21,IT,531.8,A,Actif
TXN-001696,2024-09-26,DE,836.98,B,Actif
TXN-001697,2024-12-18,DE,563.07,A,Actif
TXN-001698,2024-09-27,DE,882.95,B,Actif
TXN-001699,2024-08-08,IT,333.3,A,Actif
TXN-001700,2024-01-22,UK,384.2,A,Inactif
TXN-001701,2024-01-20,UK,404.83,B,Inactif
TXN-001702,2024-02-08,IT,114.11,A,Actif
TXN-001703,2024-06-12,DE,660.13,A,Inactif
TXN-001704,2024-05-14,FR,304.82,A,Actif
TXN-001705,2024-08-17,IT,916.83,B,Actif
TXN-001706,2024-06-18,DE,237.03,C,Actif
TXN-001707,2024-06-13,DE,124.82,A,Inactif
TXN-001708,2024-12-26,UK,855.34,C,Inactif
TXN-001709,2024-03-13,ES,817.61,A,Inactif
TXN-001710,2024-03-05,ES,821.57,C,Actif
TXN-001711,2024-02-19,UK,458.45,A,Actif
TXN-001712,2024-10-13,DE,575.68,B,Inactif
TXN-001713,2024-11-28,FR,22.17,C,Actif
TXN-001714,2024-07-05,UK,805.1,C,Inactif
TXN-001715,2024-01-25,IT,135.95,A,Actif
TXN-001716,2024-06-30,ES,266.6,B,Actif
TXN-001717,2024-04-23,UK,452.29,C,Inactif
TXN-001718,2024-09-11,FR,530.73,B,Inactif
TXN-001719,2024-03-19,UK,641.41,B,Actif
TXN-001720,2024-06-07,IT,535.96,C,Actif
TXN-001721,2024-05-16,ES,513.21,B,Inactif
TXN-001722,2024-12-16,FR,775.42,C,Inactif
TXN-001723,2024-09-02,FR,802.14,C,Actif
TXN-001724,2024-03-21,FR,111.5,A,Inactif
TXN-001725,2024-10-20,IT,239.51,A,Actif
TXN-001726,2024-02-27,FR,385.2,C,Actif
TXN-001727,2024-02-24,IT,679.58,C,Inactif
TXN-001728,2024-04-20,ES,820.42,C,Inactif
TXN-001729,2024-10-13,ES,564.58,A,Inactif
TXN-001730,2024-10-19,FR,51.97,C,Actif
TXN-001731,2024-08-20,ES,417.94,A,Actif
TXN-001732,2024-07-26,ES,324.55,B,Actif
TXN-001733,2024-05-15,ES,816.8,A,Actif
TXN-001734,2024-05-22,IT,434.46,C,Inactif
TXN-001735,2024-04-10,UK,489.87,A,Actif
TXN-001736,2024-07-14,UK,118.38,B,Actif
TXN-001737,2024-09-29,DE,894.43,B,Inactif
TXN-001738,2024-02-19,UK,855.51,A,Actif
TXN-001739,2024-12-15,IT,331.41,A,Inactif
TXN-001740,2024-04-03,IT,841.24,C,Actif
TXN-001741,2024-09-29,DE,879.99,C,Actif
TXN-001742,2024-05-31,ES,259.56,A,Inactif
TXN-001743,2024-02-13,FR,222.38,A,Inactif
TXN-001744,2024-03-13,UK,124.12,C,Inactif
TXN-001745,2024-03-03,ES,830.53,C,Inactif
TXN-001746,2024-12-09,ES,605.78,C,Inactif
TXN-001747,2024-10-06,ES,990.08,A,Inactif
TXN-001748,2024-06-06,FR,371.13,A,Actif
TXN-001749,2024-03-09,IT,446.51,C,Inactif
TXN-001750,2024-08-01,FR,914.89,C,Actif
TXN-001751,2024-01-10,FR,332.81,B,Inactif
TXN-001752,2024-07-20,ES,885.09,A,Actif
TXN-001753,2024-12-10,IT,933.26,C,Inactif
TXN-001754,2024-04-14,IT,339.85,B,Inactif
TXN-001755,2024-10-12,FR,486.04,A,Inactif
TXN-001756,2024-01-16,IT,145.25,A,Inactif
TXN-001757,2024-02-19,UK,481.39,B,Inactif
TXN-001758,2024-12-04,UK,476.72,B,Actif
TXN-001759,2024-06-16,IT,528.83,A,Inactif
TXN-001760,2024-04-17,FR,76.9,B,Inactif
TXN-001761,2024-07-02,FR,866.81,B,Inactif
TXN-001762,2024-05-20,FR,86.62,B,Inactif
TXN-001763,2024-05-15,DE,264.75,B,Actif
TXN-001764,2024-05-14,DE,840.03,A,Inactif
TXN-001765,2024-12-04,UK,764.74,B,Actif
TXN-001766,2024-06-22,ES,638.01,B,Inactif
TXN-001767,2024-11-01,ES,392.45,B,Actif
TXN-001768,2024-04-06,DE,997.0,C,Actif
TXN-001769,2024-05-08,FR,909.16,B,Inactif
TXN-001770,2024-03-21,ES,572.26,B,Inactif
TXN-001771,2024-10-04,UK,176.52,B,Actif
TXN-001772,2024-08-06,DE,435.06,B,Actif
TXN-001773,2024-01-13,DE,153.13,C,Actif
TXN-001774,2024-09-18,UK,194.79,B,Actif
TXN-001775,2024-01-19,FR,736.94,A,Actif
TXN-001776,2024-02-16,UK,444.34,B,Actif
TXN-001777,2024-05-10,DE,23.38,A,Inactif
TXN-001778,2024-06-26,UK,603.22,B,Actif
TXN-001779,2024-05-17,DE,645.09,C,Inactif
TXN-001780,2024-10-30,DE,775.8,C,Actif
TXN-001781,2024-05-19,FR,913.77,A,Inactif
TXN-001782,2024-04-02,IT,740.11,A,Actif
TXN-001783,2024-01-22,DE,736.55,B,Actif
TXN-001784,2024-11-25,ES,447.08,A,Inactif
TXN-001785,2024-06-14,DE,143.23,B,Actif
TXN-001786,2024-08-02,ES,996.79,C,Inactif
TXN-001787,2024-03-30,IT,678.87,C,Inactif
TXN-001788,2024-10-05,UK,13.27,A,Actif
TXN-001789,2024-04-27,FR,186.02,C,Actif
TXN-001790,2024-10-01,IT,452.22,A,Actif
TXN-001791,2024-11-04,IT,332.71,C,Actif
TXN-001792,2024-03-27,UK,375.89,A,Inactif
TXN-001793,2024-06-18,DE,831.66,A,Actif
TXN-001794,2024-02-05,DE,541.54,C,Inactif
TXN-001795,2024-10-05,FR,771.17,B,Actif
TXN-001796,2024-07-23,UK,424.51,A,Inactif
TXN-001797,2024-07-18,ES,699.67,A,Inactif
TXN-001798,2024-10-21,ES,52.29,C,Inactif
TXN-001799,2024-07-13,DE,73.51,C,Inactif
TXN-001800,2024-05-15,FR,175.11,C,Actif
TXN-001801,2024-10-18,UK,789.9,B,Actif
TXN-001802,2024-10-21,UK,677.32,C,Inactif
TXN-001803,2024-02-17,ES,434.68,B,Inactif
TXN-001804,2024-06-22,ES,230.51,A,Actif
TXN-001805,2024-01-22,ES,563.07,B,Actif
TXN-001806,2024-07-30,ES,537.36,A,Actif
TXN-001807,2024-02-13,UK,878.9,C,Actif
TXN-001808,2024-12-29,FR,710.78,A,Actif
TXN-001809,2024-10-06,ES,761.18,A,Inactif
TXN-001810,2024-03-09,ES,239.7,C,Actif
TXN-001811,2024-05-06,FR,690.82,B,Inactif
TXN-001812,2024-05-09,UK,57.07,A,Actif
TXN-001813,2024-06-04,IT,986.22,B,Inactif
TXN-001814,2024-11-03,ES,231.48,A,Inactif
TXN-001815,2024-11-20,ES,654.45,A,Actif
TXN-001816,2024-07-27,ES,320.28,C,Inactif
TXN-001817,2024-01-17,IT,51.99,C,Inactif
TXN-001818,2024-02-05,IT,11.07,C,Actif
TXN-001819,2024-01-30,DE,748.46,A,Actif
TXN-001820,2024-02-12,FR,587.6,B,Actif
TXN-001821,2024-11-18,ES,951.37,C,Actif
TXN-001822,2024-11-27,UK,643.19,B,Actif
TXN-001823,2024-11-26,UK,310.93,A,Actif
TXN-001824,2024-11-14,FR,44.77,A,Inactif
TXN-001825,2024-04-23,FR,892.14,C,Inactif
TXN-001826,2024-10-05,IT,530.53,C,Actif
TXN-001827,2024-07-12,FR,367.79,B,Inactif
TXN-001828,2024-02-06,FR,153.99,A,Inactif
TXN-001829,2024-08-30,IT,509.02,C,Actif
TXN-001830,2024-05-22,FR,922.58,B,Inactif
TXN-001831,2024-02-24,FR,943.9,A,Actif
TXN-001832,2024-12-26,DE,554.29,C,Actif
TXN-001833,2024-06-12,FR,104.14,B,Actif
TXN-001834,2024-02-11,DE,241.07,B,Inactif
TXN-001835,2024-03-02,ES,945.93,A,Inactif
TXN-001836,2024-12-30,UK,785.57,B,Inactif
TXN-001837,2024-10-14,DE,414.55,C,Actif
TXN-001838,2024-02-17,ES,842.83,B,Inactif
TXN-001839,2024-05-01,IT,937.76,B,Actif
TXN-001840,2024-03-04,UK,558.82,C,Actif
TXN-001841,2024-10-10,IT,746.05,C,Actif
TXN-001842,2024-01-23,DE,947.27,A,Actif
TXN-001843,2024-04-24,FR,806.25,A,Inactif
TXN-001844,2024-05-19,UK,88.54,B,Actif
TXN-001845,2024-11-06,IT,546.63,C,Inactif
TXN-001846,2024-10-11,UK,998.69,C,Inactif
TXN-001847,2024-02-25,ES,764.49,C,Actif
TXN-001848,2024-03-13,UK,859.03,B,Actif
TXN-001849,2024-01-07,IT,370.11,A,Actif
TXN-001850,2024-02-15,ES,784.33,A,Inactif
TXN-001851,2024-06-19,DE,31.46,B,Inactif
TXN-001852,2024-08-15,DE,929.26,A,Inactif
TXN-001853,2024-04-07,ES,768.71,A,Actif
TXN-001854,2024-01-11,IT,860.99,C,Inactif
TXN-001855,2024-02-19,UK,436.58,B,Inactif
TXN-001856,2024-08-16,ES,285.58,A,Actif
TXN-001857,2024-02-17,ES,377.09,C,Actif
TXN-001858,2024-12-05,DE,77.01,B,Inactif
TXN-001859,2024-08-06,DE,190.61,C,Actif
TXN-001860,2024-02-02,IT,704.06,A,Actif
TXN-001861,2024-05-26,IT,641.02,C,Inactif
TXN-001862,2024-11-12,IT,623.48,B,Actif
TXN-001863,2024-12-08,IT,675.49,A,Actif
TXN-001864,2024-11-17,ES,952.42,A,Inactif
TXN-001865,2024-12-27,DE,617.56,C,Inactif
TXN-001866,2024-03-23,ES,200.8,A,Inactif
TXN-001867,2024-05-02,FR,402.07,C,Inactif
TXN-001868,2024-06-23,ES,14.25,B,Inactif
TXN-001869,2024-03-04,IT,837.16,B,Inactif
TXN-001870,2024-03-27,ES,213.53,A,Inactif
TXN-001871,2024-10-22,ES,862.85,C,Inactif
TXN-001872,2024-06-23,UK,339.62,C,Actif
TXN-001873,2024-10-25,ES,635.36,A,Actif
TXN-001874,2024-02-19,DE,154.25,B,Inactif
TXN-001875,2024-09-03,ES,585.03,B,Actif
TXN-001876,2024-10-20,UK,98.62,A,Actif
TXN-001877,2024-08-16,ES,603.52,A,Inactif
TXN-001878,2024-09-26,IT,132.0,C,Actif
TXN-001879,2024-10-28,DE,460.64,C,Actif
TXN-001880,2024-12-19,DE,484.3,C,Inactif
TXN-001881,2024-11-26,UK,961.49,A,Inactif
TXN-001882,2024-04-05,FR,816.51,A,Inactif
TXN-001883,2024-10-16,UK,424.4,B,Inactif
TXN-001884,2024-08-17,FR,25.05,C,Actif
TXN-001885,2024-02-03,UK,481.77,A,Inactif
TXN-001886,2024-10-09,DE,225.95,B,Actif
TXN-001887,2024-04-06,DE,763.98,A,Inactif
TXN-001888,2024-07-09,DE,729.03,B,Actif
TXN-001889,2024-07-12,IT,288.43,B,Inactif
TXN-001890,2024-11-05,FR,122.32,B,Inactif
TXN-001891,2024-05-31,ES,783.17,B,Actif
TXN-001892,2024-10-10,FR,190.83,A,Inactif
TXN-001893,2024-02-28,ES,135.26,A,Actif
TXN-001894,2024-11-04,FR,293.27,B,Actif
TXN-001895,2024-12-07,FR,831.44,C,Inactif
TXN-001896,2024-06-20,IT,402.75,A,Inactif
TXN-001897,2024-03-08,ES,810.78,A,Actif
TXN-001898,2024-01-12,ES,198.7,C,Inactif
TXN-001899,2024-05-06,UK,104.0,C,Inactif
TXN-001900,2024-11-27,ES,44.59,C,Actif
TXN-001901,2024-05-29,FR,153.5,A,Inactif
TXN-001902,2024-10-08,ES,86.48,C,Inactif
TXN-001903,2024-10-26,DE,268.65,B,Actif
TXN-001904,2024-11-06,IT,957.48,B,Actif
TXN-001905,2024-05-10,FR,437.87,C,Inactif
TXN-001906,2024-02-17,FR,138.97,C,Actif
TXN-001907,2024-11-16,DE,62.03,B,Inactif
TXN-001908,2024-09-26,UK,59.08,A,Inactif
TXN-001909,2024-04-20,DE,119.2,B,Actif
TXN-001910,2024-11-26,DE,481.51,B,Inactif
TXN-001911,2024-01-24,DE,264.24,A,Actif
TXN-001912,2024-06-18,IT,82.86,B,Actif
TXN-001913,2024-04-06,ES,99.89,C,Inactif
TXN-001914,2024-08-16,FR,586.26,A,Inactif
TXN-001915,2024-08-04,ES,901.91,A,Actif
TXN-001916,2024-09-30,UK,254.67,C,Actif
TXN-001917,2024-05-30,FR,11.37,A,Actif
TXN-001918,2024-03-17,ES,418.45,A,Actif
TXN-001919,2024-10-16,FR,730.03,C,Inactif
TXN-001920,2024-06-26,ES,204.3,C,Inactif
TXN-001921,2024-10-19,FR,788.89,B,Inactif
TXN-001922,2024-10-10,IT,15.77,B,Inactif
TXN-001923,2024-11-04,IT,688.72,C,Inactif
TXN-001924,2024-01-29,DE,309.04,A,Actif
TXN-001925,2024-02-09,IT,394.8,C,Actif
TXN-001926,2024-07-02,UK,89.06,B,Inactif
TXN-001927,2024-01-06,UK,323.07,A,Actif
TXN-001928,2024-02-13,ES,94.49,B,Actif
TXN-001929,2024-07-09,DE,575.86,A,Actif
TXN-001930,2024-09-26,IT,545.65,A,Actif
TXN-001931,2024-08-05,IT,288.19,C,Inactif
TXN-001932,2024-02-17,UK,332.14,C,Inactif
TXN-001933,2024-06-03,FR,792.19,B,Actif
TXN-001934,2024-08-20,ES,432.18,B,Actif
TXN-001935,2024-10-17,ES,192.51,A,Actif
TXN-001936,2024-03-04,FR,403.05,C,Actif
TXN-001937,2024-02-10,DE,745.68,A,Actif
TXN-001938,2024-05-05,UK,361.72,A,Inactif
TXN-001939,2024-06-14,DE,424.76,C,Actif
TXN-001940,2024-07-19,IT,352.3,A,Actif
TXN-001941,2024-03-23,IT,946.23,C,Inactif
TXN-001942,2024-04-17,IT,817.5,A,Inactif
TXN-001943,2024-09-03,FR,787.84,C,Inactif
TXN-001944,2024-06-06,ES,885.33,B,Inactif
TXN-001945,2024-11-13,FR,275.45,C,Actif
TXN-001946,2024-03-08,ES,426.39,C,Actif
TXN-001947,2024-09-23,IT,560.82,C,Inactif
TXN-001948,2024-07-09,DE,707.6,B,Actif
TXN-001949,2024-11-10,IT,675.66,A,Inactif
TXN-001950,2024-10-16,DE,201.11,C,Actif
TXN-001951,2024-03-14,IT,25.81,B,Inactif
TXN-001952,2024-08-01,ES,362.4,B,Inactif
TXN-001953,2024-06-15,UK,14.81,C,Actif
TXN-001954,2024-02-18,FR,786.29,A,Actif
TXN-001955,2024-01-06,ES,60.14,C,Inactif
TXN-001956,2024-06-21,DE,321.99,B,Actif
TXN-001957,2024-09-13,IT,906.01,B,Actif
TXN-001958,2024-05-26,IT,195.85,B,Actif
TXN-001959,2024-08-12,IT,167.58,C,Actif
TXN-001960,2024-09-07,DE,953.49,A,Inactif
TXN-001961,2024-04-29,UK,65.69,B,Inactif
TXN-001962,2024-08-23,FR,977.68,B,Actif
TXN-001963,2024-04-02,IT,583.17,B,Inactif
TXN-001964,2024-09-11,IT,291.44,B,Actif
TXN-001965,2024-10-03,UK,821.74,B,Actif
TXN-001966,2024-11-28,ES,841.17,C,Actif
TXN-001967,2024-05-20,UK,164.07,B,Inactif
TXN-001968,2024-04-14,DE,475.61,A,Actif
TXN-001969,2024-10-12,DE,806.33,A,Actif
TXN-001970,2024-02-11,IT,190.91,C,Actif
TXN-001971,2024-07-17,DE,370.8,B,Actif
TXN-001972,2024-10-26,DE,409.53,B,Actif
TXN-001973,2024-04-25,IT,282.77,C,Actif
TXN-001974,2024-08-26,FR,176.95,A,Actif
TXN-001975,2024-04-09,ES,490.27,B,Inactif
TXN-001976,2024-06-07,FR,780.42,C,Actif
TXN-001977,2024-06-27,IT,104.87,A,Actif
TXN-001978,2024-09-30,IT,482.48,B,Inactif
TXN-001979,2024-05-15,ES,557.26,B,Actif
TXN-001980,2024-10-22,DE,542.82,C,Inactif
TXN-001981,2024-02-09,IT,848.69,C,Actif
TXN-001982,2024-06-09,IT,998.44,A,Actif
TXN-001983,2024-10-31,FR,283.2,B,Actif
TXN-001984,2024-01-24,IT,424.92,C,Inactif
TXN-001985,2024-02-04,IT,781.79,B,Actif
TXN-001986,2024-03-01,UK,202.63,A,Actif
TXN-001987,2024-07-13,FR,974.38,A,Inactif
TXN-001988,2024-06-30,DE,147.2,C,Actif
TXN-001989,2024-05-12,DE,56.91,C,Actif
TXN-001990,2024-08-10,IT,204.65,B,Actif
TXN-001991,2024-03-18,DE,970.91,A,Inactif
TXN-001992,2024-01-02,IT,968.91,A,Inactif
TXN-001993,2024-07-24,IT,932.16,B,Actif
TXN-001994,2024-11-22,IT,590.44,B,Inactif
TXN-001995,2024-04-24,ES,752.01,C,Inactif
TXN-001996,2024-01-17,ES,729.45,A,Inactif
TXN-001997,2024-06-26,UK,20.91,B,Actif
TXN-001998,2024-01-29,FR,546.9,A,Inactif
TXN-001999,2024-12-11,UK,758.63,B,Inactif
TXN-002000,2024-03-27,FR,772.63,B,Inactif
